"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW"
"2024-03-18",11,21098,"A",22517,19403,1338,6562,0,15905,0,294,2353,1740,816,-86,-330,-109,204,1398,900,917
"2024-03-18",12,22492,"A",23657,20665,1295,6562,0,15905,0,13,2425,1737,801,-104,-330,-118,157,1398,897,889
"2024-03-18",13,24841,"A",26152,22839,1233,6562,6,15905,0,12,2268,684,614,-384,-303,-12,130,1398,743,1150
"2024-03-18",14,27013,"A",28329,24812,1170,6562,301,15905,0,12,2590,581,602,-444,-260,0,129,1397,734,1175
"2024-03-18",15,28781,"A",30560,26353,1145,6562,1006,15905,0,12,2554,867,939,-905,-262,0,338,1397,976,1088
"2024-03-18",16,29022,"A",30703,26481,1120,6562,1866,15905,0,13,2649,893,971,-839,-229,0,354,1397,998,1082
"2024-03-18",17,29967,"A",30781,27282,1138,6562,2682,15905,0,55,2526,987,990,-10,-149,0,908,1397,998,1364
"2024-03-18",18,30141,"A",30836,27433,1156,6562,3574,15905,0,8,2613,996,992,0,-87,0,950,1397,998,1392
"2024-03-18",19,30285,"A",30894,27518,1257,6562,4398,15905,0,9,2982,996,992,715,43,0,996,1397,998,1392
"2024-03-18",20,29775,"A",30384,26998,1357,6562,5114,15905,0,9,2975,996,992,938,171,0,999,1397,998,1392
"2024-03-18",21,29416,"A",30024,26731,1474,6562,5585,15905,0,8,2969,996,992,1001,202,0,999,1397,998,1392
"2024-03-18",22,29099,"A",29706,26555,1590,6562,5688,15905,0,7,3143,996,992,1003,340,0,999,1397,997,1391
"2024-03-18",23,28382,"A",28990,25951,1721,6562,5436,15905,0,8,3306,996,992,1000,350,21,999,1397,998,1392
"2024-03-18",24,28094,"A",28702,25704,1851,6562,5289,15905,0,8,3463,996,992,1001,344,121,999,1387,998,1392
"2024-03-18",25,28322,"A",28928,25999,2003,6562,5901,15905,0,6,3948,996,992,1001,399,172,999,1231,998,1392
"2024-03-18",26,27986,"A",28594,25817,2154,6562,5970,15905,0,8,4414,996,992,1001,400,65,999,1185,998,1391
"2024-03-18",27,27782,"A",28389,25733,2296,6562,5849,15905,0,7,4805,996,992,1000,400,171,999,815,998,1242
"2024-03-18",28,27793,"A",28402,25840,2437,6562,5484,15905,0,9,5056,996,992,998,400,225,999,737,997,1216
"2024-03-18",29,27661,"A",28268,25817,2539,6562,4285,15905,0,7,5346,996,992,360,400,264,548,366,998,619
"2024-03-18",30,27743,"A",28349,25907,2640,6562,3631,15905,0,6,5270,997,992,299,400,268,515,311,998,554
"2024-03-18",31,28234,"A",29481,26339,2620,6562,2984,15905,0,7,5481,996,992,-640,400,450,907,324,997,57
"2024-03-18",32,29338,"A",30776,27374,2600,6562,2193,15905,0,8,5522,996,992,-829,400,504,935,345,997,-1
"2024-03-18",33,30419,"A",32370,28385,2578,6562,1460,15905,0,6,5527,996,992,-992,400,420,942,659,998,-353
"2024-03-18",34,31897,"A",33907,29695,2556,6562,1040,15905,0,7,5499,995,992,-1012,400,457,943,697,997,-391
"2024-03-18",35,33090,"A",34992,30797,2601,6562,639,15905,0,5,5794,973,992,-969,363,362,645,553,998,-328
"2024-03-18",36,34020,"A",35901,31721,2645,6562,177,15905,0,5,5809,960,982,-965,327,303,607,553,979,-311
"2024-03-18",37,34363,"A",35968,32083,2764,6562,3,15905,0,5,5540,325,300,-680,399,441,-320,897,39,290
"2024-03-18",38,34659,"A",36348,32457,2883,6562,0,15905,0,5,5341,273,232,-636,400,366,-401,972,-47,344
"2024-03-18",39,34781,"A",35875,32600,3006,6562,0,15905,0,6,5106,309,31,-488,398,226,275,1342,79,428
"2024-03-18",40,33653,"A",34743,31604,3128,6562,0,15905,0,9,4906,313,14,-481,318,214,327,1397,91,439
"2024-03-18",41,32211,"A",33277,30189,3247,6562,0,15905,0,11,4872,387,144,-212,368,17,-243,1397,157,569
"2024-03-18",42,30878,"A",31943,28986,3365,6562,0,15905,0,7,4831,393,159,-171,355,88,-287,1398,163,582
"2024-03-18",43,29261,"A",30615,27565,3457,6562,0,15905,0,7,5127,392,343,-492,389,153,-255,1398,169,669
"2024-03-18",44,27697,"A",29077,26147,3549,6562,0,15905,0,7,5304,388,355,-520,293,143,-253,1398,168,675
"2024-03-18",45,25871,"A",27607,24488,3615,6562,0,15905,0,7,5354,-71,22,-658,366,189,-400,1397,120,504
"2024-03-18",46,24239,"A",26061,23011,3680,6562,0,15905,0,15,5127,-109,-16,-669,273,14,-413,1397,108,475
"2024-03-18",47,22319,"A",26027,21200,3706,6562,0,15905,0,76,5314,37,-437,-1007,253,109,-977,1397,-402,-209
"2024-03-18",48,21255,"A",25566,20232,3732,6562,0,15905,0,492,5239,42,-473,-1015,338,30,-1019,1374,-442,-270
"2024-03-19",1,21046,"A",25009,20039,3791,6562,0,15905,0,967,5213,236,-225,-1015,213,0,-1021,1004,-109,-26
"2024-03-19",2,21213,"A",25083,20197,3850,6562,0,15905,0,960,5680,262,-196,-1016,215,0,-1021,925,-77,0
"2024-03-19",3,21059,"A",24784,20052,3871,6562,0,15905,0,1053,5696,342,121,-1015,88,0,-950,554,79,-107
"2024-03-19",4,20483,"A",24437,19489,3891,6562,0,15905,0,1225,5636,355,157,-1015,-45,0,-946,476,95,-123
"2024-03-19",5,20224,"A",24490,19259,3877,6562,0,15905,0,1203,5732,719,564,-967,-194,-26,-916,105,228,-360
"2024-03-19",6,19922,"A",24311,18963,3862,6562,0,15905,0,1201,5598,751,603,-963,-318,-8,-914,56,236,-385
"2024-03-19",7,19624,"A",24046,18620,3789,6562,0,15905,0,1196,5558,598,619,-985,-331,-43,-708,160,41,-559
"2024-03-19",8,19298,"A",23796,18329,3716,6562,0,15905,0,1185,5662,581,615,-986,-331,-125,-694,199,23,-577
"2024-03-19",9,18772,"A",23742,17839,3602,6562,0,15905,0,1177,5370,389,264,-1013,-331,-232,-934,568,21,-683
"2024-03-19",10,18798,"A",23386,17869,3487,6562,0,15905,0,768,5100,364,230,-1015,-331,-229,-952,646,21,-693
"2024-03-19",11,19550,"A",23456,18594,3317,6562,0,15905,0,315,4896,-2,143,-1015,-331,-91,-945,1017,18,-607
"2024-03-19",12,20762,"A",24411,19690,3147,6562,0,15905,0,137,4786,4,136,-1016,-299,-66,-945,1072,21,-586
"2024-03-19",13,23323,"A",25773,22035,3012,6562,1,15905,0,29,5010,182,192,-896,-158,-1,-766,1069,305,203
"2024-03-19",14,25091,"A",27416,23651,2876,6562,129,15905,0,12,5003,208,204,-817,-113,-43,-740,1080,337,271
"2024-03-19",15,27966,"A",29124,26237,2793,6562,605,15905,0,7,4595,906,644,153,-261,-290,146,1262,648,22
"2024-03-19",16,28668,"A",29919,26901,2710,6562,1405,15905,0,10,4727,969,690,181,-407,-234,226,1294,679,12
"2024-03-19",17,29735,"A",31255,27842,2681,6562,2154,15905,0,13,4269,994,966,567,-450,-457,711,1384,882,768
"2024-03-19",18,29655,"A",31249,27731,2652,6562,2458,15905,0,13,4293,996,992,638,-450,-531,747,1397,901,844
"2024-03-19",19,30009,"A",31600,27965,2625,6562,2952,15905,0,10,4377,996,992,432,-450,-531,982,1397,989,1349
"2024-03-19",20,29760,"A",31344,27725,2597,6562,3571,15905,0,3,4055,996,992,428,-450,-531,999,1397,998,1395
"2024-03-19",21,29179,"A",30767,27144,2503,6562,3943,15905,0,7,3681,995,992,854,-450,-531,999,1397,998,1353
"2024-03-19",22,28715,"A",30300,26644,2408,6562,3987,15905,0,4,3408,995,992,891,-450,-531,999,1397,998,1347
"2024-03-19",23,28546,"A",30131,26423,2296,6562,4404,15905,0,4,3249,996,992,998,-450,-531,999,1397,997,1390
"2024-03-19",24,28396,"A",29980,26190,2183,6562,4644,15905,0,3,3107,996,992,1003,-450,-531,999,1397,998,1395
"2024-03-19",25,28372,"A",29960,26157,2045,6562,5087,15905,0,7,3066,995,992,1003,-450,-531,999,1397,998,1394
"2024-03-19",26,28311,"A",29903,25987,1907,6562,5247,15905,0,11,2798,995,992,1003,-450,-531,999,1397,998,1392
"2024-03-19",27,28230,"A",29819,25885,1745,6562,4417,15905,0,8,2679,995,992,1003,-450,-531,999,1397,998,1113
"2024-03-19",28,28526,"A",30115,26128,1582,6562,4198,15905,0,8,2698,995,992,1004,-450,-531,999,1397,997,1078
"2024-03-19",29,28738,"A",30323,26299,1417,6562,3974,15905,0,4,2488,995,992,1003,-450,-531,999,1397,997,819
"2024-03-19",30,29076,"A",30670,26605,1252,6562,3486,15905,0,13,2223,996,992,1003,-450,-531,999,1398,997,794
"2024-03-19",31,29678,"A",31274,27086,1081,6562,2580,15905,0,15,2048,996,993,1003,-450,-531,1000,1398,998,794
"2024-03-19",32,31030,"A",32627,28305,910,6562,1871,15905,0,16,1526,995,992,997,-450,-531,999,1374,997,792
"2024-03-19",33,32215,"A",33812,29392,749,6562,1351,15905,0,16,1511,995,993,230,-450,-531,1018,1004,998,662
"2024-03-19",34,33370,"A",34963,30407,588,6562,802,15905,0,12,773,995,992,160,-450,-531,1019,972,997,644
"2024-03-19",35,34294,"A",36397,31158,524,6562,375,15905,0,5,522,996,992,-516,-451,-531,1018,1343,998,226
"2024-03-19",36,35199,"A",37401,32006,460,6562,81,15905,0,4,288,994,992,-616,-451,-531,1017,1399,996,187
"2024-03-19",37,35770,"A",37352,32626,434,6562,1,15905,0,0,310,906,948,293,-451,-531,540,1399,856,102
"2024-03-19",38,36192,"A",37774,32856,408,6562,35,15905,0,0,128,900,944,352,-451,-531,505,1399,845,103
"2024-03-19",39,36236,"A",37826,32834,391,6562,0,15905,0,7,-309,987,986,946,-452,-531,938,1399,985,800
"2024-03-19",40,35464,"A",37057,32162,373,6562,0,15905,0,10,-497,994,990,1002,-452,-531,969,1399,998,866
"2024-03-19",41,34580,"A",36177,31312,368,6562,0,15905,0,14,-650,995,992,978,-452,-531,947,1398,998,866
"2024-03-19",42,33301,"A",34900,30162,362,6562,0,15905,0,16,-420,995,991,975,-452,-531,945,1398,995,866
"2024-03-19",43,31480,"A",33071,28508,368,6562,0,15905,0,9,-429,913,912,753,-451,-531,748,1399,817,759
"2024-03-19",44,29764,"A",31358,26918,373,6562,0,15905,0,11,-401,906,906,734,-452,-531,734,1398,804,747
"2024-03-19",45,28111,"A",29704,25397,386,6562,0,15905,0,11,-408,989,985,822,-451,-531,789,1399,937,812
"2024-03-19",46,26541,"A",28119,23956,398,6562,0,15905,0,11,-484,996,992,830,-452,-515,793,1399,949,830
"2024-03-19",47,24838,"A",26430,22349,421,6562,0,15905,0,12,-641,994,989,873,-452,-528,940,1399,975,757
"2024-03-19",48,24169,"A",25763,21772,443,6562,0,15905,0,12,-606,994,988,876,-451,-531,950,1399,978,748
"2024-03-20",1,23594,"A",25473,21250,459,6562,0,15905,0,296,-488,995,992,964,-452,-531,996,1399,996,748
"2024-03-20",2,23976,"A",26018,21681,475,6562,0,15905,0,464,-427,996,992,973,-452,-526,999,1399,997,748
"2024-03-20",3,23633,"A",25922,21381,489,6562,0,15905,0,707,-305,996,992,973,-451,-531,999,1399,998,748
"2024-03-20",4,23349,"A",25660,21094,503,6562,0,15905,0,728,-348,996,993,974,-452,-531,999,1399,998,743
"2024-03-20",5,22928,"A",25223,20713,514,6562,0,15905,0,738,-253,995,992,955,-426,-531,999,1399,998,483
"2024-03-20",6,22725,"A",25122,20508,524,6562,0,15905,0,885,-178,996,992,953,-381,-531,999,1399,998,455
"2024-03-20",7,22291,"A",24741,20046,542,6562,0,15905,0,963,-115,996,992,836,-356,-531,999,1399,997,127
"2024-03-20",8,22087,"A",24517,19859,560,6562,0,15905,0,958,-19,996,992,770,-341,-531,999,1399,998,89
"2024-03-20",9,21415,"A",24231,19282,572,6562,0,15905,0,958,224,996,992,-85,-341,-531,999,1399,998,-301
"2024-03-20",10,21705,"A",24140,19553,583,6562,0,15905,0,679,224,996,992,-107,-341,-365,987,1399,997,-343
"2024-03-20",11,22067,"A",24838,19901,590,6562,0,15905,0,149,520,997,992,-870,-318,-75,130,1399,997,-759
"2024-03-20",12,23101,"A",25924,20796,596,6562,0,15905,0,126,253,998,992,-968,-222,-111,49,1387,998,-796
"2024-03-20",13,25147,"A",27970,22669,557,6562,1,15905,0,153,556,998,992,-578,-85,-11,-609,1198,998,-787
"2024-03-20",14,26971,"A",29561,24370,518,6562,62,15905,0,15,728,998,992,-493,-166,0,-598,1162,997,-718
"2024-03-20",15,30028,"A",30966,27158,516,6562,267,15905,0,11,518,996,992,311,-317,-10,794,1039,998,615
"2024-03-20",16,31058,"A",32247,28032,513,6562,578,15905,0,17,361,990,992,375,-439,-133,964,1041,998,776
"2024-03-20",17,31913,"A",33125,28856,513,6562,965,15905,0,13,111,630,992,949,-450,-149,997,1351,999,776
"2024-03-20",18,32043,"A",33316,28917,513,6562,1398,15905,0,12,89,596,992,1003,-450,-211,999,1397,998,776
"2024-03-20",19,32259,"A",33651,29109,521,6562,1795,15905,0,9,9,597,992,1004,-451,-332,728,1397,998,776
"2024-03-20",20,32047,"A",33408,28941,529,6562,2213,15905,0,7,-202,597,992,1003,-451,-303,708,1398,998,776
"2024-03-20",21,31791,"A",33063,28507,534,6562,2950,15905,0,7,-566,597,992,1003,-451,-214,708,1398,998,776
"2024-03-20",22,31499,"A",32793,28214,538,6562,3289,15905,0,7,-922,597,992,1003,-451,-236,708,1397,995,776
"2024-03-20",23,31206,"A",32476,27935,545,6562,3697,15905,0,7,-982,596,992,1003,-400,-263,890,1397,817,776
"2024-03-20",24,31117,"A",32460,27769,552,6562,4168,15905,0,7,-1051,596,992,1003,-442,-294,903,1397,802,785
"2024-03-20",25,31285,"A",32691,27921,557,6562,3995,15905,0,7,-1114,597,992,1003,-452,-347,858,1397,847,788
"2024-03-20",26,31263,"A",32828,27983,562,6562,3808,15905,0,7,-1093,597,992,1003,-452,-506,854,1397,853,788
"2024-03-20",27,31260,"A",32850,28024,573,6562,3429,15905,0,7,-1079,597,992,1004,-452,-531,532,1397,986,788
"2024-03-20",28,31051,"A",32641,27844,584,6562,3324,15905,0,7,-1023,596,992,1004,-452,-531,508,1397,996,788
"2024-03-20",29,30961,"A",32551,27772,598,6562,2989,15905,0,7,-745,458,992,785,-452,-531,782,1397,853,788
"2024-03-20",30,30666,"A",32256,27544,611,6562,2653,15905,0,7,-679,448,992,755,-452,-531,801,1397,842,788
"2024-03-20",31,30320,"A",31910,27170,619,6562,2504,15905,0,8,-948,586,992,973,-451,-531,986,1397,986,788
"2024-03-20",32,30851,"A",32441,27719,626,6562,2395,15905,0,8,-1026,597,992,1003,-451,-531,997,1397,999,788
"2024-03-20",33,31613,"A",33205,28506,613,6562,1848,15905,0,10,-782,598,992,682,-451,-531,438,1398,999,788
"2024-03-20",34,32690,"A",34278,29485,600,6562,1196,15905,0,6,-795,604,992,653,-451,-531,395,1398,999,788
"2024-03-20",35,33578,"A",35259,30217,568,6562,597,15905,0,0,-651,965,992,407,-451,-531,-99,1398,999,519
"2024-03-20",36,34664,"A",36745,31260,536,6562,161,15905,0,0,-623,997,992,399,-451,-531,-136,1398,999,-363
"2024-03-20",37,34886,"A",36995,31498,534,6562,8,15905,0,0,-582,849,966,145,-451,-531,-144,1398,998,-383
"2024-03-20",38,35536,"A",37649,32101,532,6562,0,15905,0,0,-450,837,964,139,-451,-531,-144,1398,998,-387
"2024-03-20",39,35400,"A",37419,32051,536,6562,0,15905,0,1,-387,985,990,7,-451,-531,-91,1398,999,-345
"2024-03-20",40,34541,"A",36543,31238,540,6562,0,15905,0,7,-310,997,992,0,-451,-531,-72,1398,998,-341
"2024-03-20",41,33982,"A",36551,30813,557,6562,0,15905,0,11,45,997,992,-486,-451,-531,823,1398,998,-490
"2024-03-20",42,32900,"A",35588,29881,574,6562,0,15905,0,10,170,997,992,-589,-451,-531,903,1398,998,-507
"2024-03-20",43,31585,"A",34083,28744,598,6562,0,15905,0,5,482,996,992,-509,-451,-531,993,1398,997,-402
"2024-03-20",44,29670,"A",32140,27060,622,6562,0,15905,0,13,956,996,992,-500,-438,-531,999,1398,998,-388
"2024-03-20",45,27922,"A",30100,25485,645,6562,0,15905,0,19,1337,996,992,-372,-340,-459,861,1398,998,-388
"2024-03-20",46,26462,"A",28838,24144,667,6562,0,15905,0,84,1717,996,992,-358,-427,-530,851,1398,998,-377
"2024-03-20",47,24754,"A",26346,22633,726,6562,0,15905,0,27,2121,996,992,654,-452,-513,989,1398,997,588
"2024-03-20",48,23774,"A",25145,21762,785,6562,0,15905,0,22,2643,995,992,852,-451,-298,999,1398,997,776
"2024-03-21",1,23462,"A",24644,21645,839,6562,0,15905,0,80,2880,995,992,997,-411,-91,999,1399,998,776
"2024-03-21",2,23698,"A",24938,22028,892,6562,0,15905,0,372,3315,995,992,1003,-268,0,999,1399,997,780
"2024-03-21",3,23377,"A",25097,21761,964,6562,0,15905,0,913,3533,996,992,1004,-207,0,999,1399,997,1018
"2024-03-21",4,22605,"A",24738,21086,1036,6562,0,15905,0,1276,3600,996,992,1004,-257,0,999,1399,998,1035
"2024-03-21",5,22143,"A",24289,20740,1121,6562,0,15905,0,1273,3836,995,992,999,-273,0,999,1398,998,679
"2024-03-21",6,21800,"A",23817,20420,1205,6562,0,15905,0,1272,4235,996,992,999,-145,0,999,1398,997,638
"2024-03-21",7,21366,"A",23361,20006,1335,6562,0,15905,0,1268,4524,996,992,797,-127,0,999,1398,997,322
"2024-03-21",8,21141,"A",22909,19868,1465,6562,0,15905,0,1081,4897,996,992,778,-87,0,999,1397,997,287
"2024-03-21",9,20819,"A",22503,19592,1567,6562,0,15905,0,996,5041,996,992,248,28,0,883,1397,997,-88
"2024-03-21",10,20708,"A",22686,19499,1668,6562,0,15905,0,1247,5018,996,992,200,130,0,874,1377,997,-131
"2024-03-21",11,20891,"A",23847,19699,1789,6562,0,15905,0,922,5267,996,992,-749,280,125,678,1060,997,-685
"2024-03-21",12,21984,"A",24688,20823,1909,6562,0,15905,0,369,5389,997,992,-1003,393,243,659,989,997,-732
"2024-03-21",13,24027,"A",25400,22730,2033,6562,6,15905,0,47,5445,997,991,-323,400,461,-14,619,997,-389
"2024-03-21",14,25865,"A",27129,24454,2157,6562,171,15905,0,15,5496,997,992,-259,400,481,-67,588,997,-323
"2024-03-21",15,28593,"A",29215,26922,2272,6562,544,15905,0,13,5280,996,992,-9,400,245,468,958,998,673
"2024-03-21",16,29105,"A",29718,27321,2387,6562,925,15905,0,13,4994,997,992,0,382,192,507,1032,998,776
"2024-03-21",17,29569,"A",30816,27636,2503,6562,1462,15905,0,13,4669,996,992,-634,260,16,634,1350,998,776
"2024-03-21",18,29588,"A",30961,27574,2618,6562,1983,15905,0,12,4572,996,992,-761,268,0,643,1397,998,776
"2024-03-21",19,30013,"A",30737,27939,2752,6562,2640,15905,0,9,4365,997,992,-115,148,0,423,1397,997,776
"2024-03-21",20,29755,"A",30470,27620,2886,6562,3148,15905,0,11,4609,997,992,-104,171,0,406,1397,998,779
"2024-03-21",21,29014,"A",29995,26943,3028,6562,3382,15905,0,12,4641,996,992,-369,97,0,314,1397,998,1019
"2024-03-21",22,28240,"A",29252,26225,3169,6562,3812,15905,0,12,4553,997,992,-400,120,0,308,1397,998,1044
"2024-03-21",23,27828,"A",28439,25817,3320,6562,4355,15905,0,11,4533,996,992,400,129,0,593,1397,998,1206
"2024-03-21",24,27653,"A",28266,25633,3471,6562,4645,15905,0,13,4549,994,992,481,87,0,613,1397,998,1219
"2024-03-21",25,27345,"A",28028,25385,3557,6562,4152,15905,0,12,4651,719,992,295,-52,-19,674,1397,998,1036
"2024-03-21",26,27421,"A",28228,25462,3643,6562,3627,15905,0,10,4832,696,992,287,-197,0,679,1380,998,1016
"2024-03-21",27,27253,"A",28143,25345,3691,6562,3526,15905,0,97,4925,697,992,205,-193,0,523,1107,998,962
"2024-03-21",28,27143,"A",28072,25213,3738,6562,3442,15905,0,26,4851,697,992,199,-303,0,513,1076,998,625
"2024-03-21",29,27202,"A",28094,25321,3767,6562,3022,15905,0,17,4974,697,992,186,-275,0,371,1234,998,55
"2024-03-21",30,28207,"A",29235,26237,3795,6562,2642,15905,0,62,5000,699,992,185,-366,0,362,1238,998,0
"2024-03-21",31,28690,"A",30562,26660,3781,6562,2137,15905,0,12,5006,973,992,-595,-289,0,905,921,997,-376
"2024-03-21",32,29490,"A",31626,27519,3766,6562,1820,15905,0,9,5058,995,992,-749,-338,0,945,897,997,-440
"2024-03-21",33,30223,"A",32419,28212,3714,6562,1429,15905,0,10,4961,996,992,-298,-446,-77,664,1268,997,-765
"2024-03-21",34,30987,"A",33327,28936,3662,6562,1024,15905,0,10,4898,1004,992,-278,-450,-206,625,1327,997,-796
"2024-03-21",35,31881,"A",34741,29806,3562,6562,713,15905,0,5,4941,1907,991,-687,-421,-12,-339,1388,996,-796
"2024-03-21",36,32564,"A",35676,30510,3461,6562,228,15905,0,2,4995,2000,987,-690,-450,-147,-429,1397,989,-794
"2024-03-21",37,32940,"A",35238,30885,3423,6562,7,15905,0,3,4938,1820,715,-524,-450,-149,-17,1397,552,-555
"2024-03-21",38,33175,"A",35539,31063,3385,6562,0,15905,0,0,4700,1804,690,-490,-450,-305,13,1397,519,-519
"2024-03-21",39,33609,"A",35179,31402,3352,6562,0,15905,0,1,4663,1819,731,361,-450,-519,220,1397,871,257
"2024-03-21",40,32908,"A",34492,30770,3319,6562,0,15905,0,3,4670,1821,739,422,-450,-531,235,1397,902,331
"2024-03-21",41,31855,"A",33546,29729,3272,6562,0,15905,0,12,4636,1985,970,-98,-450,-531,315,1397,920,503
"2024-03-21",42,30527,"A",32239,28521,3224,6562,0,15905,0,15,4723,1998,990,-116,-450,-531,320,1397,922,522
"2024-03-21",43,29187,"A",30786,27319,3187,6562,0,15905,0,12,4980,1838,881,-6,-450,-531,387,1397,890,737
"2024-03-21",44,27588,"A",29180,25857,3149,6562,0,15905,0,11,4879,1809,869,1,-450,-531,392,1379,889,757
"2024-03-21",45,25631,"A",27719,24004,3109,6562,0,15905,0,20,4860,1025,761,-487,-450,-531,112,1099,977,629
"2024-03-21",46,24379,"A",26767,22938,3068,6562,0,15905,0,222,5134,957,753,-585,-450,-531,83,1034,982,615
"2024-03-21",47,22765,"A",26642,21470,3087,6562,0,15905,0,696,5261,1604,909,-954,-408,-519,-700,664,811,724
"2024-03-21",48,21883,"A",26073,20657,3105,6562,0,15905,0,994,5310,1660,924,-981,-321,-530,-764,585,798,732
"2024-03-22",1,21709,"A",25718,20505,3096,6562,0,15905,0,1258,5402,1631,966,-1012,-320,-484,-335,215,980,517
"2024-03-22",2,22110,"A",25725,20976,3087,6562,0,15905,0,1154,5577,1627,969,-1015,-320,-221,-305,137,996,491
"2024-03-22",3,21861,"A",25639,20773,3054,6562,0,15905,0,1290,5738,1563,950,-1014,-320,-315,67,-239,997,250
"2024-03-22",4,21305,"A",25292,20278,3021,6562,0,15905,0,1283,5799,1556,948,-1015,-320,-451,94,-318,996,216
"2024-03-22",5,20429,"A",24963,19494,3024,6562,0,15905,0,981,5766,1480,906,-1015,-320,-413,6,-698,996,-507
"2024-03-22",6,20015,"A",24982,19086,3026,6562,0,15905,0,1257,5816,1467,902,-1015,-320,-434,-4,-760,996,-577
"2024-03-22",7,19351,"A",25145,18454,3002,6562,0,15905,0,1182,5783,1109,889,-1015,-320,-432,-663,-854,998,-728
"2024-03-22",8,19189,"A",25142,18288,2977,6562,0,15905,0,1238,5602,1085,888,-1014,-320,-478,-714,-844,997,-745
"2024-03-22",9,19321,"A",25018,18418,2947,6562,0,15905,0,1040,5524,1500,915,-1014,-320,-510,-963,-462,991,-788
"2024-03-22",10,19364,"A",25009,18478,2917,6562,0,15905,0,1031,5555,1539,918,-1015,-320,-530,-980,-381,990,-788
"2024-03-22",11,19677,"A",24476,18660,2875,6562,0,15905,0,1097,5257,1427,919,-1015,-320,-477,-776,-7,991,-507
"2024-03-22",12,20819,"A",24943,19690,2832,6562,0,15905,0,507,5314,1419,918,-1015,-320,-480,-761,73,989,-441
"2024-03-22",13,23373,"A",26080,22054,2849,6562,2,15905,0,118,5093,1615,836,-640,-383,-473,-493,444,907,654
"2024-03-22",14,25116,"A",27723,23637,2866,6562,110,15905,0,81,5157,1637,830,-589,-451,-449,-437,522,901,781
"2024-03-22",15,28169,"A",29808,26431,2984,6562,442,15905,0,58,4963,1969,977,381,-451,-530,735,893,989,974
"2024-03-22",16,29156,"A",30754,27324,3102,6562,849,15905,0,17,5050,1999,991,455,-450,-531,860,971,996,973
"2024-03-22",17,29741,"A",31338,27892,3299,6562,1394,15905,0,16,4898,1998,991,803,-450,-531,990,1342,996,96
"2024-03-22",18,29811,"A",31404,27988,3495,6562,1911,15905,0,12,5106,1998,992,859,-450,-531,999,1397,996,12
"2024-03-22",19,30182,"A",31771,28422,3593,6562,2644,15905,0,8,5162,1998,992,689,-450,-531,999,1397,996,747
"2024-03-22",20,29960,"A",31495,28196,3690,6562,3188,15905,0,13,5206,1998,992,671,-450,-472,999,1397,997,807
